id,word,ipa,audio_path
8078,insurance,/ɪnˈʃʊərəns/,data/raw/phonemeref_data/audio/insurance/en046862.mp3
8079,insurances,/ɪnˈʃʊərəns/,data/raw/phonemeref_data/audio/insurances/en046862.mp3
8080,insured,/ɪnˈʃʊərd/,data/raw/phonemeref_data/audio/insured/en046886.mp3
8081,insurers,/ɪnˈʃʊərər/,data/raw/phonemeref_data/audio/insurers/en1047216.mp3
8082,insures,/ɪnˈʃʊər/,data/raw/phonemeref_data/audio/insures/en046872.mp3
8083,intact,/ɪnˈtækt/,data/raw/phonemeref_data/audio/intact/en1047242.mp3
8084,intake,/ˈɪnteɪk/,data/raw/phonemeref_data/audio/intake/en046895.mp3
8085,intangible,/ɪnˈtændʒɪbəl/,data/raw/phonemeref_data/audio/intangible/en1047259.mp3
8086,intangibles,/ɪnˈtændʒɪbəl/,data/raw/phonemeref_data/audio/intangibles/en1047259.mp3
8087,integer,/ˈɪntɪdʒər/,data/raw/phonemeref_data/audio/integer/en046902.mp3
8088,integral,/ɪnˈtɛgrəl/,data/raw/phonemeref_data/audio/integral/en046917.mp3
8089,integrals,/ɪnˈtɛgrəl/,data/raw/phonemeref_data/audio/integrals/en046917.mp3
8090,integrated,/ˈɪntɪgreɪtɪd/,data/raw/phonemeref_data/audio/integrated/en046936.mp3
8091,integrates,/ˈɪntɪgreɪt/,data/raw/phonemeref_data/audio/integrates/en046927.mp3
8092,integration,/ˌɪntɪˈgreɪʃən/,data/raw/phonemeref_data/audio/integration/en1047265.mp3
8093,integrity,/ɪnˈtɛgrɪti/,data/raw/phonemeref_data/audio/integrity/en046947.mp3
8094,intellect,/ˈɪntɪlɛkt/,data/raw/phonemeref_data/audio/intellect/en1047278.mp3
8095,intellects,/ˈɪntɪlɛkt/,data/raw/phonemeref_data/audio/intellects/en1047278.mp3
8096,intellectual,/ˌɪntɪˈlɛktʃuəl/,data/raw/phonemeref_data/audio/intellectual/en1047288.mp3
8097,intelligence,/ɪnˈtɛlɪdʒəns/,data/raw/phonemeref_data/audio/intelligence/en046952.mp3
8098,intelligent,/ɪnˈtɛlɪdʒənt/,data/raw/phonemeref_data/audio/intelligent/en046961.mp3
8099,intelligible,/ɪnˈtɛlɪdʒɪbəl/,data/raw/phonemeref_data/audio/intelligible/en1047291.mp3
8100,intended,/ɪnˈtɛndɪd/,data/raw/phonemeref_data/audio/intended/en046980.mp3
8101,intends,/ɪnˈtɛnd/,data/raw/phonemeref_data/audio/intends/en046979.mp3
8102,intense,/ɪnˈtɛns/,data/raw/phonemeref_data/audio/intense/en046992.mp3
8103,intensely,/ɪnˈtɛnsli/,data/raw/phonemeref_data/audio/intensely/en1047302.mp3
8104,intensify,/ɪnˈtɛnsɪfaɪ/,data/raw/phonemeref_data/audio/intensify/en1047312.mp3
8105,intensity,/ɪnˈtɛnsɪti/,data/raw/phonemeref_data/audio/intensity/en1047329.mp3
8106,intensive,/ɪnˈtɛnsɪv/,data/raw/phonemeref_data/audio/intensive/en1047330.mp3
8107,intent,/ɪnˈtɛnt/,data/raw/phonemeref_data/audio/intent/en047002.mp3
8108,intention,/ɪnˈtɛnʃən/,data/raw/phonemeref_data/audio/intention/en047016.mp3
8109,intentional,/ɪnˈtɛnʃənəl/,data/raw/phonemeref_data/audio/intentional/en1047345.mp3
8110,intentionally,/ɪnˈtɛnʃənəli/,data/raw/phonemeref_data/audio/intentionally/en1047356.mp3
8111,intentions,/ɪnˈtɛnʃən/,data/raw/phonemeref_data/audio/intentions/en047016.mp3
8112,intently,/ɪnˈtɛntli/,data/raw/phonemeref_data/audio/intently/en1047369.mp3
8113,inter,/ɪnˈtɜːr/,data/raw/phonemeref_data/audio/inter/en1047371.mp3
8114,interact,/ˌɪntərˈækt/,data/raw/phonemeref_data/audio/interact/en047020.mp3
8115,interaction,/ˌɪntərˈækʃən/,data/raw/phonemeref_data/audio/interaction/en047034.mp3
8116,interactions,/ˌɪntərˈækʃən/,data/raw/phonemeref_data/audio/interactions/en047034.mp3
8117,interactive,/ˌɪntərˈæktɪv/,data/raw/phonemeref_data/audio/interactive/en1047388.mp3
8118,intercepts,/ˌɪntərˈsɛpt/,data/raw/phonemeref_data/audio/intercepts/en1047393.mp3
8119,interchange,/ˈɪntərtʃeɪndʒ/,data/raw/phonemeref_data/audio/interchange/en1047409.mp3
8120,interchangeable,/ˌɪntərˈtʃeɪndʒəbəl/,data/raw/phonemeref_data/audio/interchangeable/en1047415.mp3
8121,interchanges,/ˈɪntərtʃeɪndʒ/,data/raw/phonemeref_data/audio/interchanges/en1047409.mp3
8122,intercom,/ˈɪntərkɒm/,data/raw/phonemeref_data/audio/intercom/en1047427.mp3
8123,interconnect,/ˌɪntərkəˈnɛkt/,data/raw/phonemeref_data/audio/interconnect/en1047435.mp3
8124,intercourse,/ˈɪntərkɔːrs/,data/raw/phonemeref_data/audio/intercourse/en047042.mp3
8125,interesting,/ˈɪntərɛstɪŋ/,data/raw/phonemeref_data/audio/interesting/en047070.mp3
8126,interests,/ˈɪntrəst/,data/raw/phonemeref_data/audio/interests/en047054.mp3
8127,interface,/ˈɪntərfeɪs/,data/raw/phonemeref_data/audio/interface/en047099.mp3
8128,interfaces,/ˈɪntərfeɪs/,data/raw/phonemeref_data/audio/interfaces/en047099.mp3
8129,interfere,/ˌɪntərˈfɪər/,data/raw/phonemeref_data/audio/interfere/en047101.mp3
8130,interference,/ˌɪntərˈfɪərəns/,data/raw/phonemeref_data/audio/interference/en1047468.mp3
8131,interferes,/ˌɪntərˈfɪər/,data/raw/phonemeref_data/audio/interferes/en047101.mp3
8132,interfering,/ˌɪntərˈfɪərɪŋ/,data/raw/phonemeref_data/audio/interfering/en1047474.mp3
8133,interim,/ˈɪntərɪm/,data/raw/phonemeref_data/audio/interim/en047113.mp3
8134,interior,/ɪnˈtɪəriər/,data/raw/phonemeref_data/audio/interior/en047124.mp3
8135,interiors,/ɪnˈtɪəriər/,data/raw/phonemeref_data/audio/interiors/en047124.mp3
8136,interlude,/ˈɪntərluːd/,data/raw/phonemeref_data/audio/interlude/en1047515.mp3
8137,interludes,/ˈɪntərluːd/,data/raw/phonemeref_data/audio/interludes/en1047515.mp3
8138,intermediary,/ˌɪntərˈmiːdiəri/,data/raw/phonemeref_data/audio/intermediary/en1047521.mp3
8139,intermediate,/ˌɪntərˈmiːdiət/,data/raw/phonemeref_data/audio/intermediate/en047133.mp3
8140,interminable,/ɪnˈtɜːrmɪnəbəl/,data/raw/phonemeref_data/audio/interminable/en1047530.mp3
8141,intermission,/ˌɪntərˈmɪʃən/,data/raw/phonemeref_data/audio/intermission/en1047558.mp3
8142,intermittent,/ˌɪntərˈmɪtənt/,data/raw/phonemeref_data/audio/intermittent/en1047563.mp3
8143,internal,/ɪnˈtɜːrnəl/,data/raw/phonemeref_data/audio/internal/en047155.mp3
8144,internally,/ɪnˈtɜːrnəli/,data/raw/phonemeref_data/audio/internally/en1047584.mp3
8145,international,/ˌɪntəˈnæʃənəl/,data/raw/phonemeref_data/audio/international/en047166.mp3
8146,internationally,/ˌɪntərˈnæʃənəli/,data/raw/phonemeref_data/audio/internationally/en1047599.mp3
8147,internship,/ˈɪntɜːrnʃɪp/,data/raw/phonemeref_data/audio/internship/en047188.mp3
8148,interplay,/ˈɪntərpleɪ/,data/raw/phonemeref_data/audio/interplay/en1047620.mp3
8149,interpretation,/ɪnˌtɜːrprɪˈteɪʃən/,data/raw/phonemeref_data/audio/interpretation/en047204.mp3
8150,interpretations,/ɪnˌtɜːrprɪˈteɪʃən/,data/raw/phonemeref_data/audio/interpretations/en047204.mp3
8151,interpreter,/ɪnˈtɜːrprɪtər/,data/raw/phonemeref_data/audio/interpreter/en047216.mp3
8152,interpreters,/ɪnˈtɜːrprɪtər/,data/raw/phonemeref_data/audio/interpreters/en047216.mp3
8153,interprets,/ɪnˈtɜːrprɪt/,data/raw/phonemeref_data/audio/interprets/en047192.mp3
8154,interrelated,/ˌɪntərrɪˈleɪtɪd/,data/raw/phonemeref_data/audio/interrelated/en1047637.mp3
8155,interrogation,/ɪnˌtɛrəˈgeɪʃən/,data/raw/phonemeref_data/audio/interrogation/en1047651.mp3
8156,interruption,/ˌɪntəˈrʌpʃən/,data/raw/phonemeref_data/audio/interruption/en1047669.mp3
8157,interruptions,/ˌɪntəˈrʌpʃən/,data/raw/phonemeref_data/audio/interruptions/en1047669.mp3
8158,interrupts,/ˌɪntəˈrʌpt/,data/raw/phonemeref_data/audio/interrupts/en047227.mp3
8159,intersect,/ˌɪntərˈsɛkt/,data/raw/phonemeref_data/audio/intersect/en1047671.mp3
8160,intersection,/ˈɪntərsɛkʃən/,data/raw/phonemeref_data/audio/intersection/en1047684.mp3
8161,intersections,/ˈɪntərsɛkʃən/,data/raw/phonemeref_data/audio/intersections/en1047684.mp3
8162,interstate,/ˈɪntəˌsteɪt/,data/raw/phonemeref_data/audio/interstate/en1047702.mp3
8163,interval,/ˈɪntərvəl/,data/raw/phonemeref_data/audio/interval/en047247.mp3
8164,intervals,/ˈɪntərvəl/,data/raw/phonemeref_data/audio/intervals/en047247.mp3
8165,intervene,/ˌɪntərˈviːn/,data/raw/phonemeref_data/audio/intervene/en047255.mp3
8166,intervenes,/ˌɪntərˈviːn/,data/raw/phonemeref_data/audio/intervenes/en047255.mp3
8167,intervening,/ˌɪntəˈviːnɪŋ/,data/raw/phonemeref_data/audio/intervening/en1047713.mp3
8168,intervention,/ˌɪntərˈvɛnʃən/,data/raw/phonemeref_data/audio/intervention/en047267.mp3
8169,interventions,/ˌɪntərˈvɛnʃən/,data/raw/phonemeref_data/audio/interventions/en047267.mp3
8170,interview,/ˈɪntərvjuː/,data/raw/phonemeref_data/audio/interview/en047271.mp3
8171,interviewer,/ˈɪntərvjuːər/,data/raw/phonemeref_data/audio/interviewer/en1047738.mp3
8172,interviewers,/ˈɪntərvjuːər/,data/raw/phonemeref_data/audio/interviewers/en1047738.mp3
8173,interviews,/ˈɪntərvjuː/,data/raw/phonemeref_data/audio/interviews/en047271.mp3
8174,intestine,/ɪnˈtɛstɪn/,data/raw/phonemeref_data/audio/intestine/en1047762.mp3
8175,intestines,/ɪnˈtɛstɪn/,data/raw/phonemeref_data/audio/intestines/en1047762.mp3
8176,intimacy,/ˈɪntɪməsi/,data/raw/phonemeref_data/audio/intimacy/en047285.mp3
8177,intimate,/ˈɪntɪmət/,data/raw/phonemeref_data/audio/intimate/en047290.mp3
8178,intimates,/ˈɪntɪmət/,data/raw/phonemeref_data/audio/intimates/en047290.mp3
8179,intimation,/ˌɪntɪˈmeɪʃən/,data/raw/phonemeref_data/audio/intimation/en1047771.mp3
8180,into,/ˈɪntuː/,data/raw/phonemeref_data/audio/into/en047303.mp3
8181,intolerable,/ɪnˈtɒlərəbəl/,data/raw/phonemeref_data/audio/intolerable/en1047805.mp3
8182,intolerant,/ɪnˈtɒlərənt/,data/raw/phonemeref_data/audio/intolerant/en1047816.mp3
8183,intonation,/ˌɪntəˈneɪʃən/,data/raw/phonemeref_data/audio/intonation/en1047825.mp3
8184,intoxicated,/ɪnˈtɒksɪkeɪtɪd/,data/raw/phonemeref_data/audio/intoxicated/en1047838.mp3
8185,intractable,/ɪnˈtræktəbəl/,data/raw/phonemeref_data/audio/intractable/en1047855.mp3
8186,intrepid,/ɪnˈtrɛpɪd/,data/raw/phonemeref_data/audio/intrepid/en1047865.mp3
8187,intricate,/ˈɪntrɪkət/,data/raw/phonemeref_data/audio/intricate/en047312.mp3
8188,intrigues,/ˈɪntriːg/,data/raw/phonemeref_data/audio/intrigues/en047326.mp3
8189,intriguing,/ɪnˈtriːgɪŋ/,data/raw/phonemeref_data/audio/intriguing/en047339.mp3
8190,intrinsic,/ɪnˈtrɪnsɪk/,data/raw/phonemeref_data/audio/intrinsic/en047349.mp3
8191,intro,/ˈɪntrəʊ/,data/raw/phonemeref_data/audio/intro/en1047884.mp3
8192,introduces,/ˌɪntrəˈdjuːs/,data/raw/phonemeref_data/audio/introduces/en047357.mp3
8193,introduction,/ˌɪntrəˈdʌkʃən/,data/raw/phonemeref_data/audio/introduction/en047365.mp3
8194,introductions,/ˌɪntrəˈdʌkʃən/,data/raw/phonemeref_data/audio/introductions/en047365.mp3
8195,introductory,/ˌɪntrəˈdʌktəri/,data/raw/phonemeref_data/audio/introductory/en1047893.mp3
8196,intrude,/ɪnˈtruːd/,data/raw/phonemeref_data/audio/intrude/en1047947.mp3
8197,intruder,/ɪnˈtruːdər/,data/raw/phonemeref_data/audio/intruder/en1047954.mp3
8198,intruders,/ɪnˈtruːdər/,data/raw/phonemeref_data/audio/intruders/en1047954.mp3
8199,intrusion,/ɪnˈtruːʒən/,data/raw/phonemeref_data/audio/intrusion/en1047963.mp3
8200,intrusions,/ɪnˈtruːʒən/,data/raw/phonemeref_data/audio/intrusions/en1047963.mp3
8201,intrusive,/ɪnˈtruːsɪv/,data/raw/phonemeref_data/audio/intrusive/en1047970.mp3
8202,intuition,/ˌɪntjuˈɪʃən/,data/raw/phonemeref_data/audio/intuition/en1047989.mp3
8203,intuitions,/ˌɪntjuˈɪʃən/,data/raw/phonemeref_data/audio/intuitions/en1047989.mp3
8204,intuitive,/ɪnˈtjuːɪtɪv/,data/raw/phonemeref_data/audio/intuitive/en1047996.mp3
8205,invader,/ɪnˈveɪdər/,data/raw/phonemeref_data/audio/invader/en1048023.mp3
8206,invaders,/ɪnˈveɪdər/,data/raw/phonemeref_data/audio/invaders/en1048023.mp3
8207,invalid,/ˈɪnvəlɪd/,data/raw/phonemeref_data/audio/invalid/en1048039.mp3
8208,invalids,/ˈɪnvəlɪd/,data/raw/phonemeref_data/audio/invalids/en1048039.mp3
8209,invaluable,/ɪnˈvæljuəbəl/,data/raw/phonemeref_data/audio/invaluable/en047381.mp3
8210,invariably,/ɪnˈvɛəriəbli/,data/raw/phonemeref_data/audio/invariably/en1048048.mp3
8211,invasion,/ɪnˈveɪʒən/,data/raw/phonemeref_data/audio/invasion/en1048058.mp3
8212,invasions,/ɪnˈveɪʒən/,data/raw/phonemeref_data/audio/invasions/en1048058.mp3
8213,invention,/ɪnˈvɛnʃən/,data/raw/phonemeref_data/audio/invention/en047407.mp3
8214,inventions,/ɪnˈvɛnʃən/,data/raw/phonemeref_data/audio/inventions/en047407.mp3
8215,inventive,/ɪnˈvɛntɪv/,data/raw/phonemeref_data/audio/inventive/en1048075.mp3
8216,inventor,/ɪnˈvɛntər/,data/raw/phonemeref_data/audio/inventor/en1048085.mp3
8217,inventors,/ɪnˈvɛntər/,data/raw/phonemeref_data/audio/inventors/en1048085.mp3
8218,inventory,/ˈɪnvəntəri/,data/raw/phonemeref_data/audio/inventory/en047413.mp3
8219,inverse,/ˌɪnˈvɜːrs/,data/raw/phonemeref_data/audio/inverse/en1048093.mp3
8220,inversion,/ɪnˈvɜːʃən/,data/raw/phonemeref_data/audio/inversion/en1048102.mp3
8221,inverted,/ɪnˈvɜːtɪd/,data/raw/phonemeref_data/audio/inverted/en1048126.mp3
8222,investigate,/ɪnˈvɛstɪgeɪt/,data/raw/phonemeref_data/audio/investigate/en047437.mp3
8223,investigation,/ɪnˌvɛstɪˈgeɪʃən/,data/raw/phonemeref_data/audio/investigation/en047444.mp3
8224,investigations,/ɪnˌvɛstɪˈgeɪʃən/,data/raw/phonemeref_data/audio/investigations/en047444.mp3
8225,investigator,/ɪnˈvɛstɪgeɪtər/,data/raw/phonemeref_data/audio/investigator/en1048130.mp3
8226,investigators,/ɪnˈvɛstɪgeɪtər/,data/raw/phonemeref_data/audio/investigators/en1048130.mp3
8227,investment,/ɪnˈvɛstmənt/,data/raw/phonemeref_data/audio/investment/en047450.mp3
8228,investments,/ɪnˈvɛstmənt/,data/raw/phonemeref_data/audio/investments/en047450.mp3
8229,investor,/ɪnˈvɛstər/,data/raw/phonemeref_data/audio/investor/en047469.mp3
8230,investors,/ɪnˈvɛstər/,data/raw/phonemeref_data/audio/investors/en047469.mp3
8231,invests,/ɪnˈvɛst/,data/raw/phonemeref_data/audio/invests/en047427.mp3
8232,invigorates,/ɪnˈvɪgəreɪt/,data/raw/phonemeref_data/audio/invigorates/en1048149.mp3
8233,invincible,/ɪnˈvɪnsɪbəl/,data/raw/phonemeref_data/audio/invincible/en1048165.mp3
8234,invisible,/ɪnˈvɪzɪbəl/,data/raw/phonemeref_data/audio/invisible/en1048173.mp3
8235,invisibles,/ɪnˈvɪzɪbəl/,data/raw/phonemeref_data/audio/invisibles/en1048173.mp3
8236,invitation,/ˌɪnvɪˈteɪʃən/,data/raw/phonemeref_data/audio/invitation/en047471.mp3
8237,invitations,/ˌɪnvɪˈteɪʃən/,data/raw/phonemeref_data/audio/invitations/en047471.mp3
8238,invites,/ɪnˈvaɪt/,data/raw/phonemeref_data/audio/invites/en047488.mp3
8239,inviting,/ɪnˈvaɪtɪŋ/,data/raw/phonemeref_data/audio/inviting/en1048186.mp3
8240,invoice,/ˈɪnvɔɪs/,data/raw/phonemeref_data/audio/invoice/en047490.mp3
8241,invoices,/ˈɪnvɔɪs/,data/raw/phonemeref_data/audio/invoices/en047490.mp3
8242,invokes,/ɪnˈvəʊk/,data/raw/phonemeref_data/audio/invokes/en047508.mp3
8243,involuntary,/ɪnˈvɒləntəri/,data/raw/phonemeref_data/audio/involuntary/en1048208.mp3
8244,involved,/ɪnˈvɒlvd/,data/raw/phonemeref_data/audio/involved/en047529.mp3
8245,involvement,/ɪnˈvɒlvmənt/,data/raw/phonemeref_data/audio/involvement/en047535.mp3
8246,involves,/ɪnˈvɒlv/,data/raw/phonemeref_data/audio/involves/en047519.mp3
8247,inwardly,/ˈɪnwərdli/,data/raw/phonemeref_data/audio/inwardly/en1048213.mp3
8248,iodine,/ˈaɪədiːn/,data/raw/phonemeref_data/audio/iodine/en1048227.mp3
8249,ion,/ˈaɪən/,data/raw/phonemeref_data/audio/ion/en1048238.mp3
8250,ions,/ˈaɪən/,data/raw/phonemeref_data/audio/ions/en1048238.mp3
8251,Iran,/ɪˈrɑːn/,data/raw/phonemeref_data/audio/Iran/en1048266.mp3
8252,Iraq,/ɪˈrɑːk/,data/raw/phonemeref_data/audio/Iraq/en1048270.mp3
8253,irate,/aɪˈreɪt/,data/raw/phonemeref_data/audio/irate/en1048281.mp3
8254,ire,/ˈaɪər/,data/raw/phonemeref_data/audio/ire/en1048290.mp3
8255,Ireland,/ˈaɪərlənd/,data/raw/phonemeref_data/audio/Ireland/en047558.mp3
8256,iris,/ˈaɪrɪs/,data/raw/phonemeref_data/audio/iris/en1048311.mp3
8257,Irish,/ˈaɪrɪʃ/,data/raw/phonemeref_data/audio/Irish/en047560.mp3
8258,irksome,/ˈɜːrksəm/,data/raw/phonemeref_data/audio/irksome/en1048335.mp3
8259,iron,/ˈaɪərn/,data/raw/phonemeref_data/audio/iron/en047570.mp3
8260,ironic,/aɪˈrɒnɪk/,data/raw/phonemeref_data/audio/ironic/en047582.mp3
8261,ironically,/aɪˈrɒnɪkəli/,data/raw/phonemeref_data/audio/ironically/en1048353.mp3
8262,ironing,/ˈaɪərnɪŋ/,data/raw/phonemeref_data/audio/ironing/en047591.mp3
8263,irony,/ˈaɪərəni/,data/raw/phonemeref_data/audio/irony/en047601.mp3
8264,irrational,/ɪˈræʃənəl/,data/raw/phonemeref_data/audio/irrational/en1048371.mp3
8265,irregular,/ɪˈrɛgjʊlər/,data/raw/phonemeref_data/audio/irregular/en1048388.mp3
8266,irrelevant,/ɪˈrɛlɪvənt/,data/raw/phonemeref_data/audio/irrelevant/en1048397.mp3
8267,irreparable,/ɪˈrɛpərəbəl/,data/raw/phonemeref_data/audio/irreparable/en1048409.mp3
8268,irresistible,/ˌɪrɪˈzɪstɪbəl/,data/raw/phonemeref_data/audio/irresistible/en1048425.mp3
8269,irreverent,/ɪˈrɛvərənt/,data/raw/phonemeref_data/audio/irreverent/en1048458.mp3
8270,irreversible,/ˌɪrɪˈvɜːrsɪbəl/,data/raw/phonemeref_data/audio/irreversible/en1048465.mp3
8271,irrevocable,/ɪˈrɛvəkəbəl/,data/raw/phonemeref_data/audio/irrevocable/en1048476.mp3
8272,irrigation,/ˌɪrɪˈgeɪʃən/,data/raw/phonemeref_data/audio/irrigation/en047617.mp3
8273,irritable,/ˈɪrɪtəbəl/,data/raw/phonemeref_data/audio/irritable/en1048496.mp3
8274,irritating,/ˈɪrɪteɪtɪŋ/,data/raw/phonemeref_data/audio/irritating/en1048519.mp3
8275,irritation,/ˌɪrɪˈteɪʃən/,data/raw/phonemeref_data/audio/irritation/en1048522.mp3
8276,irritations,/ˌɪrɪˈteɪʃən/,data/raw/phonemeref_data/audio/irritations/en1048522.mp3
8277,IRS,/ˌaɪɑːrˈɛs/,data/raw/phonemeref_data/audio/IRS/en1048530.mp3
8278,is,/ˈɪz/,data/raw/phonemeref_data/audio/is/en047628.mp3
8279,Islam,/ˈɪzlɑːm/,data/raw/phonemeref_data/audio/Islam/en1048546.mp3
8280,Islamic,/ɪzˈlæmɪk/,data/raw/phonemeref_data/audio/Islamic/en1048553.mp3
8281,island,/ˈaɪlənd/,data/raw/phonemeref_data/audio/island/en047639.mp3
8282,isle,/ˈaɪl/,data/raw/phonemeref_data/audio/isle/en1048560.mp3
8283,isles,/ˈaɪl/,data/raw/phonemeref_data/audio/isles/en1048560.mp3
8284,isolated,/ˈaɪsəleɪtɪd/,data/raw/phonemeref_data/audio/isolated/en047655.mp3
8285,isolation,/ˌaɪsəˈleɪʃən/,data/raw/phonemeref_data/audio/isolation/en047668.mp3
8286,Israel,/ˈɪzreɪəl/,data/raw/phonemeref_data/audio/Israel/en1048587.mp3
8287,Israeli,/ɪzˈreɪli/,data/raw/phonemeref_data/audio/Israeli/en1048595.mp3
8288,issuance,/ˈɪʃjʊəns/,data/raw/phonemeref_data/audio/issuance/en047671.mp3
8289,issues,/ˈɪʃuː/,data/raw/phonemeref_data/audio/issues/en047684.mp3
8290,isthmus,/ˈɪsməs/,data/raw/phonemeref_data/audio/isthmus/en1048607.mp3
8291,it,/ˌaɪˈtiː/,data/raw/phonemeref_data/audio/it/en047708.mp3
8292,Italian,/ɪˈtæljən/,data/raw/phonemeref_data/audio/Italian/en047721.mp3
8293,italians,/ɪˈtæljən/,data/raw/phonemeref_data/audio/italians/en047721.mp3
8294,Italy,/ˈɪtəli/,data/raw/phonemeref_data/audio/Italy/en047731.mp3
8295,itch,/ˈɪtʃ/,data/raw/phonemeref_data/audio/itch/en047749.mp3
8296,item,/ˈaɪtəm/,data/raw/phonemeref_data/audio/item/en047761.mp3
8297,items,/ˈaɪtəm/,data/raw/phonemeref_data/audio/items/en047761.mp3
8298,itinerary,/aɪˈtɪnərəri/,data/raw/phonemeref_data/audio/itinerary/en047777.mp3
8299,its,/ˈɪts/,data/raw/phonemeref_data/audio/its/en047781.mp3
8300,itself,/ɪtˈsɛlf/,data/raw/phonemeref_data/audio/itself/en047790.mp3
8301,ivory,/ˈaɪvəri/,data/raw/phonemeref_data/audio/ivory/en047805.mp3
8302,ivy,/ˈaɪvi/,data/raw/phonemeref_data/audio/ivy/en047814.mp3
8303,jack,/ˈdʒæk/,data/raw/phonemeref_data/audio/jack/en047830.mp3
8304,jackal,/ˈdʒækɔːl/,data/raw/phonemeref_data/audio/jackal/en1048671.mp3
8305,jackals,/ˈdʒækɔːl/,data/raw/phonemeref_data/audio/jackals/en1048671.mp3
8306,jackass,/ˈdʒækæs/,data/raw/phonemeref_data/audio/jackass/en1048683.mp3
8307,jacket,/ˈdʒækɪt/,data/raw/phonemeref_data/audio/jacket/en047847.mp3
8308,jackets,/ˈdʒækɪt/,data/raw/phonemeref_data/audio/jackets/en047847.mp3
8309,jackpot,/ˈdʒækpɒt/,data/raw/phonemeref_data/audio/jackpot/en1048690.mp3
8310,jade,/ˈdʒeɪd/,data/raw/phonemeref_data/audio/jade/en047856.mp3
8311,jaded,/ˈdʒeɪdɪd/,data/raw/phonemeref_data/audio/jaded/en047860.mp3
8312,jagged,/ˈdʒægɪd/,data/raw/phonemeref_data/audio/jagged/en047873.mp3
8313,jaguar,/ˈdʒægjuər/,data/raw/phonemeref_data/audio/jaguar/en1048722.mp3
8314,jails,/ˈdʒeɪl/,data/raw/phonemeref_data/audio/jails/en047885.mp3
8315,jam,/ˈdʒæm/,data/raw/phonemeref_data/audio/jam/en047893.mp3
8316,Jamaica,/dʒəˈmeɪkə/,data/raw/phonemeref_data/audio/Jamaica/en1048763.mp3
8317,jamb,/ˈdʒæm/,data/raw/phonemeref_data/audio/jamb/en1048778.mp3
8318,jambs,/ˈdʒæm/,data/raw/phonemeref_data/audio/jambs/en1048778.mp3
8319,James,/dʒeɪmz/,data/raw/phonemeref_data/audio/James/en1048789.mp3
8320,jammed,/ˈdʒæmd/,data/raw/phonemeref_data/audio/jammed/en047906.mp3
8321,jammy,/ˈdʒæmi/,data/raw/phonemeref_data/audio/jammy/en1048798.mp3
8322,jams,/ˈdʒæm/,data/raw/phonemeref_data/audio/jams/en047893.mp3
8323,janitor,/ˈdʒænɪtər/,data/raw/phonemeref_data/audio/janitor/en047919.mp3
8324,janitors,/ˈdʒænɪtər/,data/raw/phonemeref_data/audio/janitors/en047919.mp3
8325,January,/ˈdʒænjəri/,data/raw/phonemeref_data/audio/January/en047924.mp3
8326,japan,/dʒəˈpæn/,data/raw/phonemeref_data/audio/japan/en047930.mp3
8327,Japanese,/ˌdʒæpəˈniːz/,data/raw/phonemeref_data/audio/Japanese/en047958.mp3
8328,jar,/ˈdʒɑːr/,data/raw/phonemeref_data/audio/jar/en047969.mp3
8329,jargon,/ˈdʒɑːrgən/,data/raw/phonemeref_data/audio/jargon/en047974.mp3
8330,jarring,/ˈdʒɑːrɪŋ/,data/raw/phonemeref_data/audio/jarring/en1048812.mp3
8331,jars,/ˈdʒɑːr/,data/raw/phonemeref_data/audio/jars/en047969.mp3
8332,jaundice,/ˈdʒɔːndɪs/,data/raw/phonemeref_data/audio/jaundice/en047987.mp3
8333,jaunty,/ˈdʒɔːnti/,data/raw/phonemeref_data/audio/jaunty/en1048841.mp3
8334,java,/ˈdʒɑːvə/,data/raw/phonemeref_data/audio/java/en1048851.mp3
8335,javelin,/ˈdʒævlɪn/,data/raw/phonemeref_data/audio/javelin/en1048863.mp3
8336,javelins,/ˈdʒævlɪn/,data/raw/phonemeref_data/audio/javelins/en1048863.mp3
8337,jaw,/ˈdʒɔː/,data/raw/phonemeref_data/audio/jaw/en047993.mp3
8338,jay,/ˈdʒeɪ/,data/raw/phonemeref_data/audio/jay/en1048872.mp3
8339,jazz,/ˈdʒæz/,data/raw/phonemeref_data/audio/jazz/en048004.mp3
8340,jealousy,/ˈdʒɛləsi/,data/raw/phonemeref_data/audio/jealousy/en048025.mp3
8341,jeer,/ˈdʒɪər/,data/raw/phonemeref_data/audio/jeer/en1048897.mp3
8342,jeers,/ˈdʒɪər/,data/raw/phonemeref_data/audio/jeers/en1048897.mp3
8343,jelly,/ˈdʒɛli/,data/raw/phonemeref_data/audio/jelly/en048031.mp3
8344,jeopardy,/ˈdʒɛpərdi/,data/raw/phonemeref_data/audio/jeopardy/en048068.mp3
8345,jerks,/ˈdʒɜːrk/,data/raw/phonemeref_data/audio/jerks/en048076.mp3
8346,jerky,/ˈdʒɜːrki/,data/raw/phonemeref_data/audio/jerky/en1048916.mp3
8347,jerry,/ˈdʒɛrɪ/,data/raw/phonemeref_data/audio/jerry/en1048925.mp3
8348,jersey,/ˈdʒɜːzi/,data/raw/phonemeref_data/audio/jersey/en048082.mp3
8349,jest,/ˈdʒɛst/,data/raw/phonemeref_data/audio/jest/en048106.mp3
8350,jester,/ˈdʒɛstər/,data/raw/phonemeref_data/audio/jester/en048116.mp3
