id,word,ipa,audio_path,ipa_clean,source,is_correct,split
9774.0,stress,/strɛs/,data/raw/phonemeref_data/audio/stress/en085019.mp3,strɛs,original,True,
,choppy,/ˈtʃɑpi/,data/augmented/acoustic/en014981_aug2.wav,ˈtʃɑpi,augmented,True,train
5470.0,insincere,/ˌɪnsɪnˈsɪr/,data/raw/phonemeref_data/audio/insincere/en1046912.mp3,ˌɪnsɪnˈsɪr,original,True,
,trademark,/ˈtreɪdˌmɑrk/,data/augmented/acoustic/en091300_aug2.wav,ˈtreɪdˌmɑrk,augmented,True,train
,phase,/feɪz/,data/augmented/acoustic/en063540_aug2.wav,feɪz,augmented,True,train
,pip,/pɪp/,data/augmented/acoustic/en1065659_aug2.wav,pɪp,augmented,True,train
,patiently,/ˈpeɪʃəntli/,data/augmented/acoustic/en1063585_aug1.wav,ˈpeɪʃəntli,augmented,True,train
,collar,/ˈkɑlɚ/,data/augmented/acoustic/en016606_aug1.wav,ˈkɑlɚ,augmented,True,train
,agreement,/əˈgrimənt/,data/augmented/acoustic/en002062_aug1.wav,əˈgrimənt,augmented,True,train
11038.0,vastly,/ˈvɑːstli/,data/raw/phonemeref_data/audio/vastly/en1096125.mp3,ˈvɑːstli,original,True,
,porch,/pɔrtʃ/,data/augmented/acoustic/en065442_aug1.wav,pɔrtʃ,augmented,True,train
6879.0,ointment,/ˈɔɪntmənt/,data/raw/phonemeref_data/audio/ointment/en059635.mp3,ˈɔɪntmənt,original,True,
,preach,/pritʃ/,data/augmented/acoustic/en066076_aug2.wav,pritʃ,augmented,True,train
,chassis,/ˈtʃæsi/,data/augmented/acoustic/en1014739_aug1.wav,ˈtʃæsi,augmented,True,train
,fetish,/ˈfɛtɪʃ/,data/augmented/acoustic/en1033042_aug2.wav,ˈfɛtɪʃ,augmented,True,train
9762.0,strategy,/ˈstrætɪdʒi/,data/raw/phonemeref_data/audio/strategy/en084881.mp3,ˈstrætɪdʒi,original,True,
,impassioned,/ɪmˈpæʃənd/,data/augmented/acoustic/en1044309_aug2.wav,ɪmˈpæʃənd,augmented,True,train
,obsession,/əbˈsɛʃən/,data/augmented/acoustic/en059272_aug1.wav,əbˈsɛʃən,augmented,True,train
,coupon,/ˈkupɑn/,data/augmented/acoustic/en1020153_aug2.wav,ˈkupɑn,augmented,True,train
6842.0,obviously,/ˈɑbviəsli/,data/raw/phonemeref_data/audio/obviously/en059310.mp3,ˈɑbviəsli,original,True,
,hostile,/ˈhɑstəl/,data/augmented/acoustic/en044176_aug1.wav,ˈhɑstəl,augmented,True,train
747.0,award,/əˈwɔrd/,data/raw/phonemeref_data/audio/award/en005684.mp3,əˈwɔrd,original,True,
1935.0,commerce,/ˈkɑmɚs/,data/raw/phonemeref_data/audio/commerce/en1017488.mp3,ˈkɑmɚs,original,True,
,jig,/dʒɪg/,data/augmented/acoustic/en048177_aug1.wav,dʒɪg,augmented,True,train
3675.0,expand,/ɪkˈspænd/,data/raw/phonemeref_data/audio/expand/en031734.mp3,ɪkˈspænd,original,True,
1335.0,butt,/bʌt/,data/raw/phonemeref_data/audio/butt/en012044.mp3,bʌt,original,True,
,lyre,/laɪr/,data/augmented/acoustic/en1053401_aug1.wav,laɪr,augmented,True,train
,sinner,/ˈsɪnər/,data/augmented/acoustic/en079215_aug1.wav,ˈsɪnər,augmented,True,train
,mast,/mæst/,data/augmented/acoustic/en054072_aug1.wav,mæst,augmented,True,train
1778.0,climber,/ˈklaɪmər/,data/raw/phonemeref_data/audio/climber/en1016195.mp3,ˈklaɪmər,original,True,
,innumerable,/ɪˈnumərəbəl/,data/augmented/acoustic/en1046682_aug2.wav,ɪˈnumərəbəl,augmented,True,train
4638.0,gruff,/grʌf/,data/raw/phonemeref_data/audio/gruff/en040595.mp3,grʌf,original,True,
,shortage,/ˈʃɔrtɪdʒ/,data/augmented/acoustic/en078215_aug1.wav,ˈʃɔrtɪdʒ,augmented,True,train
,apparel,/əˈpærəl/,data/augmented/acoustic/en003684_aug1.wav,əˈpærəl,augmented,True,train
,quad,/kwɑd/,data/augmented/acoustic/en068604_aug2.wav,kwɑd,augmented,True,train
,coding,/ˈkəʊdɪŋ/,data/augmented/acoustic/en1016679_aug2.wav,ˈkəʊdɪŋ,augmented,True,train
382.0,amnesty,/ˈæmnəsti/,data/raw/phonemeref_data/audio/amnesty/en1003618.mp3,ˈæmnəsti,original,True,
,homeboy,/ˈhoʊmˌbɔɪ/,data/augmented/acoustic/en1042253_aug2.wav,ˈhoʊmˌbɔɪ,augmented,True,train
,plunge,/plʌndʒ/,data/augmented/acoustic/en064811_aug2.wav,plʌndʒ,augmented,True,train
9889.0,sufferer,/ˈsʌfərər/,data/raw/phonemeref_data/audio/sufferer/en1086264.mp3,ˈsʌfərər,original,True,
,hipster,/ˈhɪpstɚ/,data/augmented/acoustic/en1041928_aug1.wav,ˈhɪpstɚ,augmented,True,train
478.0,apocalypse,/əˈpɑkəlɪps/,data/raw/phonemeref_data/audio/apocalypse/en1004656.mp3,əˈpɑkəlɪps,original,True,
,below,/bɪˈloʊ/,data/augmented/acoustic/en007693_aug2.wav,bɪˈloʊ,augmented,True,train
,committed,/kəˈmɪtɪd/,data/augmented/acoustic/en017199_aug2.wav,kəˈmɪtɪd,augmented,True,train
9840.0,subconscious,/sʌbˈkɑnʃəs/,data/raw/phonemeref_data/audio/subconscious/en1085788.mp3,sʌbˈkɑnʃəs,original,True,
,effeminate,/ɪˈfɛmənɪt/,data/augmented/acoustic/en1028454_aug1.wav,ɪˈfɛmənɪt,augmented,True,train
,middleman,/ˈmɪdəlˌmæn/,data/augmented/acoustic/en1056004_aug1.wav,ˈmɪdəlˌmæn,augmented,True,train
,superb,/sʊˈpɝb/,data/augmented/acoustic/en086414_aug2.wav,sʊˈpɝb,augmented,True,train
,woodpecker,/ˈwʊdˌpɛkɚ/,data/augmented/acoustic/en1099756_aug2.wav,ˈwʊdˌpɛkɚ,augmented,True,train
3831.0,fatality,/feɪˈtælɪti/,data/raw/phonemeref_data/audio/fatality/en1032574.mp3,feɪˈtælɪti,original,True,
1588.0,chapel,/ˈtʃæpəl/,data/raw/phonemeref_data/audio/chapel/en014042.mp3,ˈtʃæpəl,original,True,
8213.0,reassurance,/ˌriəˈʃʊrəns/,data/raw/phonemeref_data/audio/reassurance/en070044.mp3,ˌriəˈʃʊrəns,original,True,
8054.0,quay,/ki/,data/raw/phonemeref_data/audio/quay/en068732.mp3,ki,original,True,
,outset,/ˈaʊtˌsɛt/,data/augmented/acoustic/en060702_aug1.wav,ˈaʊtˌsɛt,augmented,True,train
,toilet,/ˈtɔɪlɪt/,data/augmented/acoustic/en090718_aug2.wav,ˈtɔɪlɪt,augmented,True,train
,feedback,/ˈfidˌbæk/,data/augmented/acoustic/en033342_aug1.wav,ˈfidˌbæk,augmented,True,train
,diploma,/dɪˈploʊmə/,data/augmented/acoustic/en025183_aug2.wav,dɪˈploʊmə,augmented,True,train
3575.0,ethic,/ˈɛθɪk/,data/raw/phonemeref_data/audio/ethic/en1030653.mp3,ˈɛθɪk,original,True,
6552.0,monumental,/ˌmɑnjəˈmɛntəl/,data/raw/phonemeref_data/audio/monumental/en1057441.mp3,ˌmɑnjəˈmɛntəl,original,True,
,roasting,/ˈrəʊstɪŋ/,data/augmented/acoustic/en1075018_aug1.wav,ˈrəʊstɪŋ,augmented,True,train
,layer,/ˈleɪɚ/,data/augmented/acoustic/en050083_aug1.wav,ˈleɪɚ,augmented,True,train
,manger,/ˈmeɪndʒɚ/,data/augmented/acoustic/en1054045_aug2.wav,ˈmeɪndʒɚ,augmented,True,train
11105.0,viceroy,/ˈvaɪsrɔɪ/,data/raw/phonemeref_data/audio/viceroy/en1096717.mp3,ˈvaɪsrɔɪ,original,True,
,misapprehension,/ˌmɪsæprɪˈhɛnʃən/,data/augmented/acoustic/en1056444_aug2.wav,ˌmɪsæprɪˈhɛnʃən,augmented,True,train
,primrose,/ˈprɪmˌroʊz/,data/augmented/acoustic/en1068400_aug1.wav,ˈprɪmˌroʊz,augmented,True,train
889.0,beach,/bitʃ/,data/raw/phonemeref_data/audio/beach/en007028.mp3,bitʃ,original,True,
8456.0,resigned,/rɪˈzaɪnd/,data/raw/phonemeref_data/audio/resigned/en072379.mp3,rɪˈzaɪnd,original,True,
7664.0,postgraduate,/poʊstˈgrædʒuɪt/,data/raw/phonemeref_data/audio/postgraduate/en1067131.mp3,poʊstˈgrædʒuɪt,original,True,
,poorly,/ˈpʊrli/,data/augmented/acoustic/en065344_aug2.wav,ˈpʊrli,augmented,True,train
6668.0,Negro,/ˈnigroʊ/,data/raw/phonemeref_data/audio/Negro/en1058979.mp3,ˈnigroʊ,original,True,
,feast,/fist/,data/augmented/acoustic/en033249_aug2.wav,fist,augmented,True,train
,portfolio,/pɔrtˈfoʊliˌoʊ/,data/augmented/acoustic/en065525_aug1.wav,pɔrtˈfoʊliˌoʊ,augmented,True,train
,sparing,/ˈspɛrɪŋ/,data/augmented/acoustic/en1082748_aug1.wav,ˈspɛrɪŋ,augmented,True,train
,sullen,/ˈsʌlən/,data/augmented/acoustic/en086153_aug1.wav,ˈsʌlən,augmented,True,train
7566.0,poet,/ˈpoʊɪt/,data/raw/phonemeref_data/audio/poet/en064921.mp3,ˈpoʊɪt,original,True,
,untenable,/ʌnˈtɛnəbəl/,data/augmented/acoustic/en094277_aug1.wav,ʌnˈtɛnəbəl,augmented,True,train
,soon,/sun/,data/augmented/acoustic/en081516_aug2.wav,sun,augmented,True,train
,anguish,/ˈæŋgwɪʃ/,data/augmented/acoustic/en003296_aug2.wav,ˈæŋgwɪʃ,augmented,True,train
3040.0,disturbance,/dɪˈstɝbəns/,data/raw/phonemeref_data/audio/disturbance/en026295.mp3,dɪˈstɝbəns,original,True,
3146.0,doze,/doʊz/,data/raw/phonemeref_data/audio/doze/en027119.mp3,doʊz,original,True,
3331.0,eel,/il/,data/raw/phonemeref_data/audio/eel/en028680.mp3,il,original,True,
,intensely,/ɪnˈtɛnsli/,data/augmented/acoustic/en1047302_aug1.wav,ɪnˈtɛnsli,augmented,True,train
8869.0,schizophrenic,/ˌskɪtsəˈfrɛnɪk/,data/raw/phonemeref_data/audio/schizophrenic/en1077131.mp3,ˌskɪtsəˈfrɛnɪk,original,True,
,event,/ɪˈvɛnt/,data/augmented/acoustic/en031054_aug1.wav,ɪˈvɛnt,augmented,True,train
,manifest,/ˈmænəˌfɛst/,data/augmented/acoustic/en053547_aug2.wav,ˈmænəˌfɛst,augmented,True,train
,manifold,/ˈmænəˌfoʊld/,data/augmented/acoustic/en053552_aug2.wav,ˈmænəˌfoʊld,augmented,True,train
,condition,/kənˈdɪʃən/,data/augmented/acoustic/en018091_aug2.wav,kənˈdɪʃən,augmented,True,train
1256.0,buckwheat,/ˈbʌkˌhwit/,data/raw/phonemeref_data/audio/buckwheat/en1011554.mp3,ˈbʌkˌhwit,original,True,
559.0,Argentina,/ˌɑːrdʒənˈtiːnə/,data/raw/phonemeref_data/audio/Argentina/en004193.mp3,ˌɑːrdʒənˈtiːnə,original,True,
7511.0,plat,/plæt/,data/raw/phonemeref_data/audio/plat/en1066005.mp3,plæt,original,True,
10847.0,uninhabited,/ˌʌnɪnˈhæbɪtɪd/,data/raw/phonemeref_data/audio/uninhabited/en1094262.mp3,ˌʌnɪnˈhæbɪtɪd,original,True,
,sequence,/ˈsikwəns/,data/augmented/acoustic/en076977_aug2.wav,ˈsikwəns,augmented,True,train
,kiosk,/ˈkiɑsk/,data/augmented/acoustic/en1049886_aug1.wav,ˈkiɑsk,augmented,True,train
3688.0,expense,/ɪkˈspɛns/,data/raw/phonemeref_data/audio/expense/en031816.mp3,ɪkˈspɛns,original,True,
8101.0,radiator,/ˈreɪdiˌeɪtɚ/,data/raw/phonemeref_data/audio/radiator/en1070943.mp3,ˈreɪdiˌeɪtɚ,original,True,
,bridle,/ˈbraɪdəl/,data/augmented/acoustic/en1011141_aug2.wav,ˈbraɪdəl,augmented,True,train
,chow,/tʃaʊ/,data/augmented/acoustic/en1015384_aug2.wav,tʃaʊ,augmented,True,train
,spawn,/spɔn/,data/augmented/acoustic/en082041_aug2.wav,spɔn,augmented,True,train
,venue,/ˈvɛnju/,data/augmented/acoustic/en095371_aug1.wav,ˈvɛnju,augmented,True,train
4342.0,gecko,/ˈɡɛkəʊ/,data/raw/phonemeref_data/audio/gecko/en1036829.mp3,ˈɡɛkəʊ,original,True,
,attacker,/əˈtækər/,data/augmented/acoustic/en1006105_aug1.wav,əˈtækər,augmented,True,train
4610.0,groceries,/ˈgrəʊsəriz/,data/raw/phonemeref_data/audio/groceries/en040369.mp3,ˈgrəʊsəriz,original,True,
,askew,/əˈskju/,data/augmented/acoustic/en1005717_aug2.wav,əˈskju,augmented,True,train
8283.0,reduction,/rɪˈdʌkʃən/,data/raw/phonemeref_data/audio/reduction/en070610.mp3,rɪˈdʌkʃən,original,True,
,trodden,/ˈtrɑdən/,data/augmented/acoustic/en1091823_aug1.wav,ˈtrɑdən,augmented,True,train
,whom,/hum/,data/augmented/acoustic/en098068_aug1.wav,hum,augmented,True,train
,border,/ˈbɔrdɚ/,data/augmented/acoustic/en009624_aug1.wav,ˈbɔrdɚ,augmented,True,train
,delinquent,/dɪˈlɪŋkwənt/,data/augmented/acoustic/en023462_aug2.wav,dɪˈlɪŋkwənt,augmented,True,train
,deteriorate,/dɪˈtɪriəˌreɪt/,data/augmented/acoustic/en1024144_aug2.wav,dɪˈtɪriəˌreɪt,augmented,True,train
3907.0,fierce,/fɪrs/,data/raw/phonemeref_data/audio/fierce/en033743.mp3,fɪrs,original,True,
544.0,arch,/ɑrtʃ/,data/raw/phonemeref_data/audio/arch/en004127.mp3,ɑrtʃ,original,True,
,vanilla,/vəˈnɪlə/,data/augmented/acoustic/en095111_aug1.wav,vəˈnɪlə,augmented,True,train
,worker,/ˈwɝkɚ/,data/augmented/acoustic/en099085_aug1.wav,ˈwɝkɚ,augmented,True,train
10849.0,unintentionally,/ˌʌnɪnˈtɛnʃənəli/,data/raw/phonemeref_data/audio/unintentionally/en1094294.mp3,ˌʌnɪnˈtɛnʃənəli,original,True,
,unlawfully,/ˌʌnˈlɔːfʊli/,data/augmented/acoustic/en1094420_aug1.wav,ˌʌnˈlɔːfʊli,augmented,True,train
,businessman,/ˈbɪznɪsˌmæn/,data/augmented/acoustic/en011958_aug1.wav,ˈbɪznɪsˌmæn,augmented,True,train
10636.0,trusty,/ˈtrʌsti/,data/raw/phonemeref_data/audio/trusty/en1092010.mp3,ˈtrʌsti,original,True,
,anonymous,/əˈnɑnəməs/,data/augmented/acoustic/en1004230_aug2.wav,əˈnɑnəməs,augmented,True,train
,tactical,/ˈtæktɪkəl/,data/augmented/acoustic/en1087783_aug2.wav,ˈtæktɪkəl,augmented,True,train
824.0,banishment,/ˈbænɪʃmənt/,data/raw/phonemeref_data/audio/banishment/en1007333.mp3,ˈbænɪʃmənt,original,True,
6363.0,maternal,/məˈtɝnəl/,data/raw/phonemeref_data/audio/maternal/en1054870.mp3,məˈtɝnəl,original,True,
,approach,/əˈproʊtʃ/,data/augmented/acoustic/en003985_aug2.wav,əˈproʊtʃ,augmented,True,train
,geographic,/ˌdʒiːəˈgræfɪk/,data/augmented/acoustic/en1037055_aug2.wav,ˌdʒiːəˈgræfɪk,augmented,True,train
,normally,/ˈnɔrməli/,data/augmented/acoustic/en058561_aug1.wav,ˈnɔrməli,augmented,True,train
,thus,/ðʌs/,data/augmented/acoustic/en090130_aug1.wav,ðʌs,augmented,True,train
,preppy,/ˈprɛpi/,data/augmented/acoustic/en1067990_aug1.wav,ˈprɛpi,augmented,True,train
6289.0,mannerism,/ˈmænəˌrɪzəm/,data/raw/phonemeref_data/audio/mannerism/en1054197.mp3,ˈmænəˌrɪzəm,original,True,
,chamfer,/ˈtʃæmfə/,data/augmented/acoustic/en1014497_aug2.wav,ˈtʃæmfə,augmented,True,train
,between,/bɪˈtwin/,data/augmented/acoustic/en007950_aug2.wav,bɪˈtwin,augmented,True,train
,hermit,/ˈhɝmɪt/,data/augmented/acoustic/en1041476_aug1.wav,ˈhɝmɪt,augmented,True,train
,meditate,/ˈmɛdɪˌteɪt/,data/augmented/acoustic/en1055320_aug1.wav,ˈmɛdɪˌteɪt,augmented,True,train
606.0,ashamed,/əˈʃeɪmd/,data/raw/phonemeref_data/audio/ashamed/en004551.mp3,əˈʃeɪmd,original,True,
9235.0,silver,/ˈsɪlvɚ/,data/raw/phonemeref_data/audio/silver/en079005.mp3,ˈsɪlvɚ,original,True,
,fable,/ˈfeɪbəl/,data/augmented/acoustic/en032264_aug2.wav,ˈfeɪbəl,augmented,True,train
3877.0,ferment,/ˈfɝmɛnt/,data/raw/phonemeref_data/audio/ferment/en1032915.mp3,ˈfɝmɛnt,original,True,
,ascetic,/əˈsɛtɪk/,data/augmented/acoustic/en1005624_aug1.wav,əˈsɛtɪk,augmented,True,train
6592.0,mummy,/ˈmʌmi/,data/raw/phonemeref_data/audio/mummy/en1058253.mp3,ˈmʌmi,original,True,
,DIY,/ˌdiːaɪˈwaɪ/,data/augmented/acoustic/en1026226_aug1.wav,ˌdiːaɪˈwaɪ,augmented,True,train
,allegory,/ˈæləˌgɔri/,data/augmented/acoustic/en1003112_aug2.wav,ˈæləˌgɔri,augmented,True,train
,distorted,/dɪˈstɔːrtɪd/,data/augmented/acoustic/en026162_aug1.wav,dɪˈstɔːrtɪd,augmented,True,train
1266.0,buffalo,/ˈbʌfəˌloʊ/,data/raw/phonemeref_data/audio/buffalo/en1011627.mp3,ˈbʌfəˌloʊ,original,True,
3027.0,distinguishing,/dɪˈstɪŋgwɪʃɪŋ/,data/raw/phonemeref_data/audio/distinguishing/en1025986.mp3,dɪˈstɪŋgwɪʃɪŋ,original,True,
,shellfish,/ˈʃɛlˌfɪʃ/,data/augmented/acoustic/en077858_aug2.wav,ˈʃɛlˌfɪʃ,augmented,True,train
,insidious,/ɪnˈsɪdiəs/,data/augmented/acoustic/en1046891_aug2.wav,ɪnˈsɪdiəs,augmented,True,train
,shadow,/ˈʃædoʊ/,data/augmented/acoustic/en077452_aug2.wav,ˈʃædoʊ,augmented,True,train
,whiplash,/ˈhwɪplæʃ/,data/augmented/acoustic/en1098797_aug2.wav,ˈhwɪplæʃ,augmented,True,train
,deathly,/ˈdɛθli/,data/augmented/acoustic/en1022202_aug2.wav,ˈdɛθli,augmented,True,train
,majority,/məˈdʒɔrɪti/,data/augmented/acoustic/en053267_aug2.wav,məˈdʒɔrɪti,augmented,True,train
,episode,/ˈɛpəˌsoʊd/,data/augmented/acoustic/en030520_aug2.wav,ˈɛpəˌsoʊd,augmented,True,train
6391.0,maze,/meɪz/,data/raw/phonemeref_data/audio/maze/en054329.mp3,meɪz,original,True,
,circuit,/ˈsɝkɪt/,data/augmented/acoustic/en1015648_aug2.wav,ˈsɝkɪt,augmented,True,train
,vicious,/ˈvɪʃəs/,data/augmented/acoustic/en095592_aug1.wav,ˈvɪʃəs,augmented,True,train
6974.0,other,/ˈʌðɚ/,data/raw/phonemeref_data/audio/other/en060329.mp3,ˈʌðɚ,original,True,
,butchery,/ˈbʊtʃəri/,data/augmented/acoustic/en1012249_aug1.wav,ˈbʊtʃəri,augmented,True,train
6947.0,ordinance,/ˈɔrdənəns/,data/raw/phonemeref_data/audio/ordinance/en1061197.mp3,ˈɔrdənəns,original,True,
,obscene,/əbˈsin/,data/augmented/acoustic/en1060270_aug2.wav,əbˈsin,augmented,True,train
,assembly,/əˈsɛmbli/,data/augmented/acoustic/en004723_aug1.wav,əˈsɛmbli,augmented,True,train
,scanner,/ˈskænɚ/,data/augmented/acoustic/en1076958_aug2.wav,ˈskænɚ,augmented,True,train
,vertebra,/ˈvɝtəbrə/,data/augmented/acoustic/en1096513_aug1.wav,ˈvɝtəbrə,augmented,True,train
,immersed,/ɪˈmɜːrst/,data/augmented/acoustic/en1044135_aug2.wav,ɪˈmɜːrst,augmented,True,train
,pliable,/ˈplaɪəbəl/,data/augmented/acoustic/en1066244_aug2.wav,ˈplaɪəbəl,augmented,True,train
,nightfall,/ˈnaɪtˌfɔl/,data/augmented/acoustic/en1059315_aug2.wav,ˈnaɪtˌfɔl,augmented,True,train
,downright,/ˈdaʊnˌraɪt/,data/augmented/acoustic/en1026846_aug1.wav,ˈdaʊnˌraɪt,augmented,True,train
,roam,/roʊm/,data/augmented/acoustic/en073660_aug1.wav,roʊm,augmented,True,train
,pestle,/ˈpɛsəl/,data/augmented/acoustic/en1064926_aug1.wav,ˈpɛsəl,augmented,True,train
,commentary,/ˈkɑmənˌtɛri/,data/augmented/acoustic/en1017460_aug1.wav,ˈkɑmənˌtɛri,augmented,True,train
,peculiar,/pɪˈkjuljɚ/,data/augmented/acoustic/en1063888_aug1.wav,pɪˈkjuljɚ,augmented,True,train
,industrial,/ɪnˈdʌstriəl/,data/augmented/acoustic/en046009_aug2.wav,ɪnˈdʌstriəl,augmented,True,train
,fluffy,/ˈflʌfi/,data/augmented/acoustic/en035200_aug1.wav,ˈflʌfi,augmented,True,train
8598.0,rite,/raɪt/,data/raw/phonemeref_data/audio/rite/en073598.mp3,raɪt,original,True,
10262.0,thaw,/θɔ/,data/raw/phonemeref_data/audio/thaw/en089172.mp3,θɔ,original,True,
2195.0,contribute,/kənˈtrɪbjut/,data/raw/phonemeref_data/audio/contribute/en019128.mp3,kənˈtrɪbjut,original,True,
,yourselves,/jəˈsɛlvz/,data/augmented/acoustic/en1100613_aug2.wav,jəˈsɛlvz,augmented,True,train
,wherever,/hwɛrˈɛvɚ/,data/augmented/acoustic/en097758_aug1.wav,hwɛrˈɛvɚ,augmented,True,train
,hunt,/hʌnt/,data/augmented/acoustic/en044582_aug2.wav,hʌnt,augmented,True,train
7637.0,porridge,/ˈpɔrɪdʒ/,data/raw/phonemeref_data/audio/porridge/en065481.mp3,ˈpɔrɪdʒ,original,True,
,posterior,/pɑˈstɪriɚ/,data/augmented/acoustic/en065766_aug1.wav,pɑˈstɪriɚ,augmented,True,train
,rebuilding,/ˌriːˈbɪldɪŋ/,data/augmented/acoustic/en1071788_aug1.wav,ˌriːˈbɪldɪŋ,augmented,True,train
,scrolling,/ˈskrəʊlɪŋ/,data/augmented/acoustic/en1077537_aug2.wav,ˈskrəʊlɪŋ,augmented,True,train
,harbinger,/ˈhɑrbɪndʒɚ/,data/augmented/acoustic/en1040385_aug2.wav,ˈhɑrbɪndʒɚ,augmented,True,train
,dotted,/ˈdɑtɪd/,data/augmented/acoustic/en026931_aug2.wav,ˈdɑtɪd,augmented,True,train
,prune,/prun/,data/augmented/acoustic/en067861_aug1.wav,prun,augmented,True,train
,racist,/ˈreɪsɪst/,data/augmented/acoustic/en1070869_aug2.wav,ˈreɪsɪst,augmented,True,train
,chilly,/ˈtʃɪli/,data/augmented/acoustic/en014756_aug2.wav,ˈtʃɪli,augmented,True,train
,alternative,/ɔlˈtɝnətɪv/,data/augmented/acoustic/en002804_aug1.wav,ɔlˈtɝnətɪv,augmented,True,train
,glazing,/ˈɡleɪzɪŋ/,data/augmented/acoustic/en1037609_aug2.wav,ˈɡleɪzɪŋ,augmented,True,train
,median,/ˈmidiən/,data/augmented/acoustic/en054558_aug2.wav,ˈmidiən,augmented,True,train
,rent,/rɛnt/,data/augmented/acoustic/en071858_aug2.wav,rɛnt,augmented,True,train
,dammit,/ˈdæmɪt/,data/augmented/acoustic/en1021791_aug2.wav,ˈdæmɪt,augmented,True,train
2672.0,definitely,/ˈdɛfənɪtli/,data/raw/phonemeref_data/audio/definitely/en023284.mp3,ˈdɛfənɪtli,original,True,
,ladder,/ˈlædɚ/,data/augmented/acoustic/en049442_aug1.wav,ˈlædɚ,augmented,True,train
,ineligible,/ɪnˈɛlɪdʒəbəl/,data/augmented/acoustic/en1045886_aug2.wav,ɪnˈɛlɪdʒəbəl,augmented,True,train
,radio,/ˈreɪdiˌoʊ/,data/augmented/acoustic/en069085_aug2.wav,ˈreɪdiˌoʊ,augmented,True,train
,architect,/ˈɑrkɪˌtɛkt/,data/augmented/acoustic/en004133_aug2.wav,ˈɑrkɪˌtɛkt,augmented,True,train
,tendon,/ˈtɛndən/,data/augmented/acoustic/en1088879_aug2.wav,ˈtɛndən,augmented,True,train
,countenance,/ˈkaʊntənəns/,data/augmented/acoustic/en020055_aug2.wav,ˈkaʊntənəns,augmented,True,train
,scourge,/skɝdʒ/,data/augmented/acoustic/en075925_aug2.wav,skɝdʒ,augmented,True,train
,landed,/ˈlændɪd/,data/augmented/acoustic/en049572_aug1.wav,ˈlændɪd,augmented,True,train
,harsh,/hɑrʃ/,data/augmented/acoustic/en041818_aug2.wav,hɑrʃ,augmented,True,train
10822.0,unforeseen,/ˌʌnfɔrˈsin/,data/raw/phonemeref_data/audio/unforeseen/en093821.mp3,ˌʌnfɔrˈsin,original,True,
10848.0,unintended,/ˌʌnɪnˈtɛndɪd/,data/raw/phonemeref_data/audio/unintended/en1094285.mp3,ˌʌnɪnˈtɛndɪd,original,True,
5161.0,ignite,/ɪgˈnaɪt/,data/raw/phonemeref_data/audio/ignite/en044987.mp3,ɪgˈnaɪt,original,True,
,underling,/ˈʌndɚlɪŋ/,data/augmented/acoustic/en1093440_aug1.wav,ˈʌndɚlɪŋ,augmented,True,train
,directory,/dɪˈrɛktəri/,data/augmented/acoustic/en1024921_aug2.wav,dɪˈrɛktəri,augmented,True,train
6846.0,occlusion,/əˈkluʒən/,data/raw/phonemeref_data/audio/occlusion/en1060438.mp3,əˈkluʒən,original,True,
,sycamore,/ˈsɪkəˌmɔr/,data/augmented/acoustic/en1087420_aug1.wav,ˈsɪkəˌmɔr,augmented,True,train
,courier,/ˈkɜriɚ/,data/augmented/acoustic/en020195_aug1.wav,ˈkɜriɚ,augmented,True,train
,desperately,/ˈdɛspərətli/,data/augmented/acoustic/en024215_aug2.wav,ˈdɛspərətli,augmented,True,train
,elephant,/ˈɛləfənt/,data/augmented/acoustic/en029011_aug1.wav,ˈɛləfənt,augmented,True,train
7112.0,paltry,/ˈpɔltri/,data/raw/phonemeref_data/audio/paltry/en1062627.mp3,ˈpɔltri,original,True,
,shoot,/ʃut/,data/augmented/acoustic/en078128_aug2.wav,ʃut,augmented,True,train
,piper,/ˈpaɪpɚ/,data/augmented/acoustic/en1065664_aug2.wav,ˈpaɪpɚ,augmented,True,train
,essential,/əˈsɛnʃəl/,data/augmented/acoustic/en030788_aug2.wav,əˈsɛnʃəl,augmented,True,train
,shadowy,/ˈʃædoʊi/,data/augmented/acoustic/en1079072_aug1.wav,ˈʃædoʊi,augmented,True,train
2186.0,contour,/ˈkɑntʊr/,data/raw/phonemeref_data/audio/contour/en1019334.mp3,ˈkɑntʊr,original,True,
3493.0,entity,/ˈɛntɪti/,data/raw/phonemeref_data/audio/entity/en030339.mp3,ˈɛntɪti,original,True,
,shortcut,/ˈʃɔrtˌkʌt/,data/augmented/acoustic/en078220_aug1.wav,ˈʃɔrtˌkʌt,augmented,True,train
,roach,/roʊtʃ/,data/augmented/acoustic/en1074942_aug1.wav,roʊtʃ,augmented,True,train
4081.0,fondly,/ˈfɑndli/,data/raw/phonemeref_data/audio/fondly/en1034570.mp3,ˈfɑndli,original,True,
6177.0,Luke,/luːk/,data/raw/phonemeref_data/audio/Luke/en1053227.mp3,luːk,original,True,
,imp,/ɪmp/,data/augmented/acoustic/en1044242_aug2.wav,ɪmp,augmented,True,train
9671.0,steamer,/ˈstimɚ/,data/raw/phonemeref_data/audio/steamer/en084051.mp3,ˈstimɚ,original,True,
6257.0,malice,/ˈmælɪs/,data/raw/phonemeref_data/audio/malice/en1053881.mp3,ˈmælɪs,original,True,
,serving,/ˈsɝvɪŋ/,data/augmented/acoustic/en077099_aug1.wav,ˈsɝvɪŋ,augmented,True,train
